,From,From_ID,Long,Lat,Place_ID,To,Year,Count
12514,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1772,1
12515,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1708,1
12516,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Caribbean, port unspecified",1652,1
12517,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1807,1
12518,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1787,1
12519,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1802,1
12520,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1708,1
12521,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1713,1
12522,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Grenada, port unspecified",1790,1
12523,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1805,1
12524,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1720,1
12525,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1713,1
12526,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1683,1
12527,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1796,1
12528,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1729,1
12529,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1658,1
12530,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"British Caribbean, colony unspecified",1776,1
12531,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1722,1
12532,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Essequibo,1703,1
12533,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1718,1
12534,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1773,1
12535,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Suriname,1754,1
12536,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Cap Francais,1741,1
12537,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1718,1
12538,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Suriname,1689,1
12539,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1777,1
12540,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1791,1
12541,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Martinique, port unspecified",1715,1
12542,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,York River,1721,1
12543,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1775,1
12544,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1805,1
12545,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1801,1
12546,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1772,1
12547,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1725,1
12548,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1786,1
12549,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Port Royal,1789,1
12550,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1668,1
12551,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Cap Francais,1772,1
12552,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1661,1
12553,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1660,1
12554,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1756,1
12555,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,New York,1761,1
12556,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Berbice,1705,1
12557,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"British Caribbean, colony unspecified",1775,1
12558,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Saint-Domingue, port unspecified",1757,1
12559,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Suriname,1736,1
12560,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1806,1
12561,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1752,1
12562,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1707,1
12563,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Cap Francais,1732,1
12564,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Saint John (Antigua),1738,1
12565,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1720,1
12566,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1765,1
12567,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Havana,1803,1
12568,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1761,1
12569,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1737,1
12570,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Grenada, port unspecified",1777,1
12571,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1806,1
12572,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1711,1
12573,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Montevideo,1800,1
12574,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1762,1
12575,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,La Guaira,1810,1
12576,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Annapolis,1762,1
12577,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"St. Vincent, port unspecified",1771,1
12578,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Grenada, port unspecified",1776,1
12579,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1710,1
12580,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Charleston,1758,1
12581,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Dominica, port unspecified",1783,1
12582,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Saint John (Antigua),1706,1
12583,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1764,1
12584,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1739,1
12585,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Freetown,1822,1
12586,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1773,1
12587,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1782,1
12588,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Grenada, port unspecified",1775,1
12589,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1721,1
12590,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1773,1
12591,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1668,1
12592,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1757,1
12593,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1804,1
12594,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1683,1
12595,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1776,1
12596,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Havana,1789,1
12597,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Suriname,1793,1
12598,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1748,1
12599,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1780,1
12600,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Trinidad, port unspecified",1806,1
12601,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Port Maria,1781,1
12602,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Saint John (Antigua),1715,1
12603,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1804,1
12604,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1722,1
12605,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1641,1
12606,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1710,1
12607,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1700,1
12608,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Barbados, port unspecified",1718,1
12609,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1803,1
12610,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Havana,1803,1
12611,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1692,1
12612,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Jamaica, port unspecified",1739,1
12613,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1720,1
12614,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Kingston,1710,1
12615,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"British Caribbean, colony unspecified",1775,1
12616,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Pernambuco, port unspecified",1720,1
12617,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Saint John (Antigua),1707,1
12618,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Curacao,1684,1
12619,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,"Martinique, port unspecified",1750,1
12620,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1720,1
12621,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1721,1
12622,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,,1721,1
12623,"Gold Coast, port unspecified",131,-0.1825,5.546944444,,Demerara,1808,1
12624,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1787,1
12625,Iles de Los,148,-13.7607783,9.500819,,Suriname,1791,1
12626,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1790,1
12627,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12628,Iles de Los,148,-13.7607783,9.500819,,Havana,1805,1
12629,Iles de Los,148,-13.7607783,9.500819,,Savannah,1798,1
12630,Iles de Los,148,-13.7607783,9.500819,,Charleston,1774,1
12631,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1784,1
12632,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1793,1
12633,Iles de Los,148,-13.7607783,9.500819,,"Barbados, port unspecified",1793,1
12634,Iles de Los,148,-13.7607783,9.500819,,Santiago de Cuba,1766,1
12635,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1776,1
12636,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1767,1
12637,Iles de Los,148,-13.7607783,9.500819,,Charleston,1804,1
12638,Iles de Los,148,-13.7607783,9.500819,,Charleston,1785,1
12639,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1767,1
12640,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1768,1
12641,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1772,1
12642,Iles de Los,148,-13.7607783,9.500819,,,1787,1
12643,Iles de Los,148,-13.7607783,9.500819,,Havana,1799,1
12644,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1776,1
12645,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1774,1
12646,Iles de Los,148,-13.7607783,9.500819,,,1764,1
12647,Iles de Los,148,-13.7607783,9.500819,,,1787,1
12648,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1764,1
12649,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12650,Iles de Los,148,-13.7607783,9.500819,,,1783,1
12651,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1767,1
12652,Iles de Los,148,-13.7607783,9.500819,,Charleston,1806,1
12653,Iles de Los,148,-13.7607783,9.500819,,Basse-Terre,1761,1
12654,Iles de Los,148,-13.7607783,9.500819,,Savannah,1798,1
12655,Iles de Los,148,-13.7607783,9.500819,,,1788,1
12656,Iles de Los,148,-13.7607783,9.500819,,Basse-Terre,1759,1
12657,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1790,1
12658,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1778,1
12659,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12660,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1780,1
12661,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1787,1
12662,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1790,1
12663,Iles de Los,148,-13.7607783,9.500819,,Montego Bay,1771,1
12664,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1775,1
12665,Iles de Los,148,-13.7607783,9.500819,,Montego Bay,1792,1
12666,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1791,1
12667,Iles de Los,148,-13.7607783,9.500819,,Suriname,1800,1
12668,Iles de Los,148,-13.7607783,9.500819,,Saint John (Antigua),1773,1
12669,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1768,1
12670,Iles de Los,148,-13.7607783,9.500819,,Kingston,1793,1
12671,Iles de Los,148,-13.7607783,9.500819,,,1780,1
12672,Iles de Los,148,-13.7607783,9.500819,,Charleston,1806,1
12673,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1773,1
12674,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1786,1
12675,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12676,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1789,1
12677,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12678,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1777,1
12679,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1776,1
12680,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12681,Iles de Los,148,-13.7607783,9.500819,,,1761,1
12682,Iles de Los,148,-13.7607783,9.500819,,,1807,1
12683,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1778,1
12684,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1787,1
12685,Iles de Los,148,-13.7607783,9.500819,,Rappahannock,1761,1
12686,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1771,1
12687,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1786,1
12688,Iles de Los,148,-13.7607783,9.500819,,"St. Lucia, port unspecified",1780,1
12689,Iles de Los,148,-13.7607783,9.500819,,,1799,1
12690,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1777,1
12691,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1791,1
12692,Iles de Los,148,-13.7607783,9.500819,,,1776,1
12693,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1791,1
12694,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1776,1
12695,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1792,1
12696,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1795,1
12697,Iles de Los,148,-13.7607783,9.500819,,Savanna la Mar,1766,1
12698,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1790,1
12699,Iles de Los,148,-13.7607783,9.500819,,"Saint-Domingue, port unspecified",1777,1
12700,Iles de Los,148,-13.7607783,9.500819,,,1761,1
12701,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12702,Iles de Los,148,-13.7607783,9.500819,,Savannah,1793,1
12703,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1787,1
12704,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1790,1
12705,Iles de Los,148,-13.7607783,9.500819,,,1762,1
12706,Iles de Los,148,-13.7607783,9.500819,,,1795,1
12707,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1798,1
12708,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1788,1
12709,Iles de Los,148,-13.7607783,9.500819,,Savannah,1797,1
12710,Iles de Los,148,-13.7607783,9.500819,,"Barbados, port unspecified",1770,1
12711,Iles de Los,148,-13.7607783,9.500819,,Newcastle (Nevis),1775,1
12712,Iles de Los,148,-13.7607783,9.500819,,,1807,1
12713,Iles de Los,148,-13.7607783,9.500819,,,1796,1
12714,Iles de Los,148,-13.7607783,9.500819,,Havana,1786,1
12715,Iles de Los,148,-13.7607783,9.500819,,,1781,1
12716,Iles de Los,148,-13.7607783,9.500819,,Basse-Terre,1760,1
12717,Iles de Los,148,-13.7607783,9.500819,,Charleston,1806,1
12718,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1783,1
12719,Iles de Los,148,-13.7607783,9.500819,,,1782,1
12720,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1789,1
12721,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1791,1
12722,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1776,1
12723,Iles de Los,148,-13.7607783,9.500819,,St. Augustine,1774,1
12724,Iles de Los,148,-13.7607783,9.500819,,Montego Bay,1775,1
12725,Iles de Los,148,-13.7607783,9.500819,,Havana,1796,1
12726,Iles de Los,148,-13.7607783,9.500819,,Charleston,1765,1
12727,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12728,Iles de Los,148,-13.7607783,9.500819,,"Martinique, port unspecified",1764,1
12729,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1791,1
12730,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12731,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1785,1
12732,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1775,1
12733,Iles de Los,148,-13.7607783,9.500819,,Charleston,1773,1
12734,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12735,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1773,1
12736,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1769,1
12737,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1773,1
12738,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1768,1
12739,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1791,1
12740,Iles de Los,148,-13.7607783,9.500819,,Kingston,1795,1
12741,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1789,1
12742,Iles de Los,148,-13.7607783,9.500819,,"Barbados, port unspecified",1764,1
12743,Iles de Los,148,-13.7607783,9.500819,,Demerara,1798,1
12744,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1769,1
12745,Iles de Los,148,-13.7607783,9.500819,,Charleston,1774,1
12746,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1784,1
12747,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1774,1
12748,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1790,1
12749,Iles de Los,148,-13.7607783,9.500819,,Havana,1797,1
12750,Iles de Los,148,-13.7607783,9.500819,,St. Croix,1769,1
12751,Iles de Los,148,-13.7607783,9.500819,,Charleston,1806,1
12752,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1783,1
12753,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12754,Iles de Los,148,-13.7607783,9.500819,,"Puerto Rico, port unspecified",1767,1
12755,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1770,1
12756,Iles de Los,148,-13.7607783,9.500819,,,1807,1
12757,Iles de Los,148,-13.7607783,9.500819,,,1820,1
12758,Iles de Los,148,-13.7607783,9.500819,,Saint-Marc,1791,1
12759,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1760,1
12760,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1777,1
12761,Iles de Los,148,-13.7607783,9.500819,,Saint John (Antigua),1775,1
12762,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1791,1
12763,Iles de Los,148,-13.7607783,9.500819,,Kingston,1794,1
12764,Iles de Los,148,-13.7607783,9.500819,,Suriname,1792,1
12765,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1791,1
12766,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12767,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1786,1
12768,Iles de Los,148,-13.7607783,9.500819,,Jacmel,1777,1
12769,Iles de Los,148,-13.7607783,9.500819,,"Jamaica, port unspecified",1776,1
12770,Iles de Los,148,-13.7607783,9.500819,,Suriname,1793,1
12771,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1769,1
12772,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1783,1
12773,Iles de Los,148,-13.7607783,9.500819,,,1784,1
12774,Iles de Los,148,-13.7607783,9.500819,,Charleston,1797,1
12775,Iles de Los,148,-13.7607783,9.500819,,Suriname,1794,1
12776,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1761,1
12777,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1787,1
12778,Iles de Los,148,-13.7607783,9.500819,,,1805,1
12779,Iles de Los,148,-13.7607783,9.500819,,Kingston,1793,1
12780,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12781,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1775,1
12782,Iles de Los,148,-13.7607783,9.500819,,Charleston,1784,1
12783,Iles de Los,148,-13.7607783,9.500819,,Charleston,1805,1
12784,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1772,1
12785,Iles de Los,148,-13.7607783,9.500819,,"Barbados, port unspecified",1794,1
12786,Iles de Los,148,-13.7607783,9.500819,,Kingston,1764,1
12787,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12788,Iles de Los,148,-13.7607783,9.500819,,Savannah,1795,1
12789,Iles de Los,148,-13.7607783,9.500819,,Curacao,1778,1
12790,Iles de Los,148,-13.7607783,9.500819,,Saint John (Antigua),1775,1
12791,Iles de Los,148,-13.7607783,9.500819,,"Dominica, port unspecified",1789,1
12792,Iles de Los,148,-13.7607783,9.500819,,,1791,1
12793,Iles de Los,148,-13.7607783,9.500819,,,1766,1
12794,Iles de Los,148,-13.7607783,9.500819,,,1790,1
12795,Iles de Los,148,-13.7607783,9.500819,,St. Eustatius,1792,1
12796,Iles de Los,148,-13.7607783,9.500819,,,1796,1
12797,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1784,1
12798,Iles de Los,148,-13.7607783,9.500819,,"St. Vincent, port unspecified",1774,1
12799,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1793,1
12800,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12801,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1770,1
12802,Iles de Los,148,-13.7607783,9.500819,,Montego Bay,1781,1
12803,Iles de Los,148,-13.7607783,9.500819,,,1773,1
12804,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12805,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1792,1
12806,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1787,1
12807,Iles de Los,148,-13.7607783,9.500819,,Havana,1808,1
12808,Iles de Los,148,-13.7607783,9.500819,,Suriname,1795,1
12809,Iles de Los,148,-13.7607783,9.500819,,Charleston,1806,1
12810,Iles de Los,148,-13.7607783,9.500819,,Charleston,1804,1
12811,Iles de Los,148,-13.7607783,9.500819,,Savannah,1793,1
12812,Iles de Los,148,-13.7607783,9.500819,,Upper James River,1760,1
12813,Iles de Los,148,-13.7607783,9.500819,,Demerara,1796,1
12814,Iles de Los,148,-13.7607783,9.500819,,Port-au-Prince,1786,1
12815,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12816,Iles de Los,148,-13.7607783,9.500819,,"Grenada, port unspecified",1777,1
12817,Iles de Los,148,-13.7607783,9.500819,,Savannah,1796,1
12818,Iles de Los,148,-13.7607783,9.500819,,Charleston,1761,1
12819,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12820,Iles de Los,148,-13.7607783,9.500819,,"St. Kitts, port unspecified",1773,1
12821,Iles de Los,148,-13.7607783,9.500819,,Cap Francais,1787,1
12822,Iles de Los,148,-13.7607783,9.500819,,Cayes (Les),1788,1
12823,Iles de Los,148,-13.7607783,9.500819,,Charleston,1807,1
12824,Iles de Los,148,-13.7607783,9.500819,,,1774,1
12825,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1827,1
12826,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1828,1
12827,Inhambane,153,35.3959879,-23.8879561,,Montevideo,1803,1
12828,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12829,Inhambane,153,35.3959879,-23.8879561,,"Bahia, port unspecified",1822,1
12830,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1810,1
12831,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12832,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1829,1
12833,Inhambane,153,35.3959879,-23.8879561,,Cardenas,1852,1
12834,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1808,1
12835,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1828,1
12836,Inhambane,153,35.3959879,-23.8879561,,Cape of Good Hope,1805,1
12837,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1807,1
12838,Inhambane,153,35.3959879,-23.8879561,,Campos,1839,1
12839,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12840,Inhambane,153,35.3959879,-23.8879561,,"Pernambuco, port unspecified",1816,1
12841,Inhambane,153,35.3959879,-23.8879561,,,1807,1
12842,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12843,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1809,1
12844,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1812,1
12845,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12846,Inhambane,153,35.3959879,-23.8879561,,,1820,1
12847,Inhambane,153,35.3959879,-23.8879561,,"Pernambuco, port unspecified",1812,1
12848,Inhambane,153,35.3959879,-23.8879561,,,1822,1
12849,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1830,1
12850,Inhambane,153,35.3959879,-23.8879561,,Rio de Janeiro,1812,1
12851,Jacquin,156,2.15,6.65,,"Bahia, port unspecified",1726,1
12852,Jacquin,156,2.15,6.65,,"Barbados, port unspecified",1719,1
12853,Jacquin,156,2.15,6.65,,"Pernambuco, port unspecified",1726,1
12854,Jacquin,156,2.15,6.65,,Suriname,1729,1
12855,Jacquin,156,2.15,6.65,,Suriname,1734,1
12856,Jacquin,156,2.15,6.65,,"Martinique, port unspecified",1730,1
12857,Jacquin,156,2.15,6.65,,Saint John (Antigua),1730,1
12858,Jacquin,156,2.15,6.65,,"Bahia, port unspecified",1725,1
12859,Jacquin,156,2.15,6.65,,"Bahia, port unspecified",1730,1
12860,Jacquin,156,2.15,6.65,,"Martinique, port unspecified",1731,1
12861,Jacquin,156,2.15,6.65,,"Martinique, port unspecified",1714,1
12862,Jacquin,156,2.15,6.65,,"Martinique, port unspecified",1731,1
12863,Jacquin,156,2.15,6.65,,"Bahia, port unspecified",1726,1
12864,Jacquin,156,2.15,6.65,,"Martinique, port unspecified",1731,1
12865,Jacquin,156,2.15,6.65,,"Bahia, port unspecified",1727,1
