From_ID,From,To_ID,To,Year,Count
167,"Lagos, Onim",207,Nassau,1838,1
88,Congo River,237,Ponta Negro,1838,1
29,Benguela,237,Ponta Negro,1838,1
57,Cabinda,237,Ponta Negro,1838,2
255,Quilimane,237,Ponta Negro,1838,2
3,Ambriz,258,Rio de Janeiro,1838,1
255,Quilimane,258,Rio de Janeiro,1838,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1838,2
57,Cabinda,258,Rio de Janeiro,1838,1
88,Congo River,258,Rio de Janeiro,1838,1
29,Benguela,258,Rio de Janeiro,1838,7
29,Benguela,259,Rio de Janeiro province,1838,8
57,Cabinda,259,Rio de Janeiro province,1838,2
204,Mozambique,259,Rio de Janeiro province,1838,1
250,Princes Island,270,Sagua,1838,2
335,"Windward Coast, port unspecified",270,Sagua,1838,1
167,"Lagos, Onim",277,Santiago de Cuba,1838,1
42,Bonny,277,Santiago de Cuba,1838,1
287,Sherbro,307,St. Thomas,1838,1
255,Quilimane,312,Taipu,1838,1
29,Benguela,312,Taipu,1838,1
183,Madagascar,318,Trinidad de Cuba,1838,1
75,Cape Verde Islands,318,Trinidad de Cuba,1838,1
125,Gallinhas,318,Trinidad de Cuba,1838,2
255,Quilimane,19,Baia de Sepetiba,1839,1
57,Cabinda,66,Campos,1839,2
255,Quilimane,66,Campos,1839,6
153,Inhambane,66,Campos,1839,1
204,Mozambique,66,Campos,1839,1
255,Quilimane,74,Cape of Good Hope,1839,1
3,Ambriz,138,Guanimar,1839,1
125,Gallinhas,142,Havana,1839,1
204,Mozambique,142,Havana,1839,2
204,Mozambique,150,Ilha de Marambaia,1839,2
255,Quilimane,150,Ilha de Marambaia,1839,1
57,Cabinda,152,Ilha Grande,1839,9
29,Benguela,152,Ilha Grande,1839,1
204,Mozambique,152,Ilha Grande,1839,1
88,Congo River,152,Ilha Grande,1839,1
255,Quilimane,152,Ilha Grande,1839,3
167,"Lagos, Onim",154,Isla de Pinas,1839,1
255,Quilimane,187,Mangaratiba,1839,1
204,Mozambique,190,Mariel,1839,1
88,Congo River,237,Ponta Negro,1839,1
204,Mozambique,258,Rio de Janeiro,1839,5
3,Ambriz,258,Rio de Janeiro,1839,3
57,Cabinda,258,Rio de Janeiro,1839,4
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1839,1
29,Benguela,258,Rio de Janeiro,1839,10
88,Congo River,258,Rio de Janeiro,1839,2
255,Quilimane,258,Rio de Janeiro,1839,2
204,Mozambique,259,Rio de Janeiro province,1839,1
255,Quilimane,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1839,1
88,Congo River,18,Bahia Honda,1840,1
57,Cabinda,66,Campos,1840,8
255,Quilimane,66,Campos,1840,1
329,"West Central Africa and St. Helena, port unspecified",66,Campos,1840,1
255,Quilimane,74,Cape of Good Hope,1840,1
204,Mozambique,74,Cape of Good Hope,1840,2
204,Mozambique,82,Catuamo and Maria Farinha,1840,1
29,Benguela,82,Catuamo and Maria Farinha,1840,1
57,Cabinda,142,Havana,1840,1
39,Bissau,160,Kingston,1840,1
57,Cabinda,258,Rio de Janeiro,1840,3
29,Benguela,258,Rio de Janeiro,1840,7
255,Quilimane,258,Rio de Janeiro,1840,5
88,Congo River,259,Rio de Janeiro province,1840,1
29,Benguela,259,Rio de Janeiro province,1840,4
255,Quilimane,259,Rio de Janeiro province,1840,1
255,Quilimane,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1840,1
332,Whydah,18,Bahia Honda,1841,1
239,Popo,18,Bahia Honda,1841,1
167,"Lagos, Onim",18,Bahia Honda,1841,1
239,Popo,56,Cabanas,1841,1
33,"Bight of Benin, port unspecified",56,Cabanas,1841,1
29,Benguela,66,Campos,1841,3
3,Ambriz,66,Campos,1841,5
29,Benguela,96,"Cuba, south coast",1841,1
239,Popo,138,Guanimar,1841,1
88,Congo River,142,Havana,1841,1
125,Gallinhas,142,Havana,1841,1
204,Mozambique,190,Mariel,1841,1
88,Congo River,190,Mariel,1841,1
3,Ambriz,258,Rio de Janeiro,1841,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1841,6
29,Benguela,258,Rio de Janeiro,1841,7
255,Quilimane,258,Rio de Janeiro,1841,2
29,Benguela,259,Rio de Janeiro province,1841,2
57,Cabinda,259,Rio de Janeiro province,1841,2
39,Bissau,277,Santiago de Cuba,1841,1
29,Benguela,279,Santos,1841,1
3,Ambriz,66,Campos,1842,1
255,Quilimane,66,Campos,1842,1
29,Benguela,66,Campos,1842,4
39,Bissau,195,Matanzas,1842,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1842,3
29,Benguela,258,Rio de Janeiro,1842,1
255,Quilimane,258,Rio de Janeiro,1842,2
33,"Bight of Benin, port unspecified",259,Rio de Janeiro province,1842,1
255,Quilimane,259,Rio de Janeiro province,1842,1
329,"West Central Africa and St. Helena, port unspecified",260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1842,1
329,"West Central Africa and St. Helena, port unspecified",262,Rio Grande do Sul Province,1842,1
39,Bissau,277,Santiago de Cuba,1842,1
255,Quilimane,279,Santos,1842,1
33,"Bight of Benin, port unspecified",279,Santos,1842,1
263,Rio Pongo,56,Cabanas,1843,1
57,Cabinda,59,Cabo Frio,1843,1
124,Gabon,59,Cabo Frio,1843,1
255,Quilimane,66,Campos,1843,1
29,Benguela,66,Campos,1843,2
88,Congo River,66,Campos,1843,1
332,Whydah,66,Campos,1843,1
329,"West Central Africa and St. Helena, port unspecified",66,Campos,1843,4
57,Cabinda,66,Campos,1843,3
29,Benguela,74,Cape of Good Hope,1843,1
255,Quilimane,74,Cape of Good Hope,1843,1
125,Gallinhas,142,Havana,1843,1
329,"West Central Africa and St. Helena, port unspecified",152,Ilha Grande,1843,1
75,Cape Verde Islands,195,Matanzas,1843,1
33,"Bight of Benin, port unspecified",195,Matanzas,1843,2
39,Bissau,195,Matanzas,1843,1
255,Quilimane,258,Rio de Janeiro,1843,1
29,Benguela,258,Rio de Janeiro,1843,1
29,Benguela,259,Rio de Janeiro province,1843,1
329,"West Central Africa and St. Helena, port unspecified",259,Rio de Janeiro province,1843,1
39,Bissau,277,Santiago de Cuba,1843,1
33,"Bight of Benin, port unspecified",279,Santos,1843,1
332,Whydah,279,Santos,1843,2
255,Quilimane,279,Santos,1843,1
57,Cabinda,318,Trinidad de Cuba,1843,1
124,Gabon,59,Cabo Frio,1844,2
57,Cabinda,59,Cabo Frio,1844,5
255,Quilimane,59,Cabo Frio,1844,1
124,Gabon,66,Campos,1844,3
29,Benguela,66,Campos,1844,1
3,Ambriz,66,Campos,1844,1
57,Cabinda,66,Campos,1844,2
29,Benguela,74,Cape of Good Hope,1844,3
124,Gabon,152,Ilha Grande,1844,1
329,"West Central Africa and St. Helena, port unspecified",237,Ponta Negro,1844,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1844,1
29,Benguela,258,Rio de Janeiro,1844,3
29,Benguela,259,Rio de Janeiro province,1844,1
57,Cabinda,259,Rio de Janeiro province,1844,2
255,Quilimane,259,Rio de Janeiro province,1844,2
255,Quilimane,279,Santos,1844,1
3,Ambriz,322,"USA, location unspecified",1844,1
263,Rio Pongo,56,Cabanas,1845,1
290,"Sierra Leone, port unspecified",59,Cabo Frio,1845,1
255,Quilimane,59,Cabo Frio,1845,1
57,Cabinda,59,Cabo Frio,1845,2
204,Mozambique,59,Cabo Frio,1845,1
29,Benguela,59,Cabo Frio,1845,2
29,Benguela,66,Campos,1845,2
3,Ambriz,66,Campos,1845,2
57,Cabinda,66,Campos,1845,3
204,Mozambique,74,Cape of Good Hope,1845,1
57,Cabinda,258,Rio de Janeiro,1845,2
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1845,6
29,Benguela,258,Rio de Janeiro,1845,2
29,Benguela,259,Rio de Janeiro province,1845,1
57,Cabinda,259,Rio de Janeiro province,1845,2
57,Cabinda,56,Cabanas,1846,1
167,"Lagos, Onim",258,Rio de Janeiro,1846,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1846,4
70,Cap Lopez,259,Rio de Janeiro province,1846,2
57,Cabinda,259,Rio de Janeiro province,1846,1
255,Quilimane,59,Cabo Frio,1847,1
329,"West Central Africa and St. Helena, port unspecified",74,Cape of Good Hope,1847,1
29,Benguela,258,Rio de Janeiro,1847,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1847,4
332,Whydah,56,Cabanas,1848,1
3,Ambriz,59,Cabo Frio,1848,1
57,Cabinda,142,Havana,1848,1
3,Ambriz,258,Rio de Janeiro,1848,1
88,Congo River,258,Rio de Janeiro,1848,1
29,Benguela,258,Rio de Janeiro,1848,3
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1848,4
3,Ambriz,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1848,1
124,Gabon,154,Isla de Pinas,1849,1
29,Benguela,258,Rio de Janeiro,1849,1
29,Benguela,259,Rio de Janeiro province,1849,1
88,Congo River,259,Rio de Janeiro province,1849,1
29,Benguela,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1849,2
87,Congo North,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1849,1
29,Benguela,52,"British Caribbean, colony unspecified",1850,1
57,Cabinda,59,Cabo Frio,1850,1
3,Ambriz,66,Campos,1850,2
57,Cabinda,66,Campos,1850,2
88,Congo River,77,Cardenas,1850,1
88,Congo River,106,Dois Rios,1850,1
3,Ambriz,152,Ilha Grande,1850,1
70,Cap Lopez,160,Kingston,1850,1
57,Cabinda,187,Mangaratiba,1850,2
29,Benguela,187,Mangaratiba,1850,1
29,Benguela,258,Rio de Janeiro,1850,1
3,Ambriz,259,Rio de Janeiro province,1850,1
255,Quilimane,259,Rio de Janeiro province,1850,2
125,Gallinhas,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1850,1
57,Cabinda,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1850,1
255,Quilimane,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1850,3
88,Congo River,260,"Rio de Janeiro, Sao Paulo, Santa Catarina",1850,2
3,Ambriz,279,Santos,1850,1
204,Mozambique,77,Cardenas,1851,2
29,Benguela,195,Matanzas,1851,1
88,Congo River,253,Puerto Padre,1851,1
29,Benguela,258,Rio de Janeiro,1851,2
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1851,1
255,Quilimane,259,Rio de Janeiro province,1851,1
167,"Lagos, Onim",259,Rio de Janeiro province,1851,1
88,Congo River,259,Rio de Janeiro province,1851,2
153,Inhambane,77,Cardenas,1852,1
88,Congo River,77,Cardenas,1852,1
287,Sherbro,190,Mariel,1852,1
255,Quilimane,259,Rio de Janeiro province,1852,1
87,Congo North,318,Trinidad de Cuba,1852,1
204,Mozambique,56,Cabanas,1853,1
332,Whydah,97,"Cuba, west coast",1853,1
88,Congo River,270,Sagua,1853,1
88,Congo River,318,Trinidad de Cuba,1853,1
332,Whydah,18,Bahia Honda,1854,1
88,Congo River,77,Cardenas,1854,1
88,Congo River,154,Isla de Pinas,1854,1
29,Benguela,195,Matanzas,1854,1
88,Congo River,253,Puerto Padre,1854,1
88,Congo River,318,Trinidad de Cuba,1854,1
3,Ambriz,318,Trinidad de Cuba,1854,1
88,Congo River,56,Cabanas,1855,1
29,Benguela,77,Cardenas,1856,1
125,Gallinhas,270,Sagua,1856,1
88,Congo River,270,Sagua,1856,1
87,Congo North,77,Cardenas,1857,1
332,Whydah,97,"Cuba, west coast",1857,1
175,Loango,142,Havana,1857,1
57,Cabinda,160,Kingston,1857,1
88,Congo River,270,Sagua,1857,1
88,Congo River,77,Cardenas,1858,1
3,Ambriz,96,"Cuba, south coast",1858,1
88,Congo River,97,"Cuba, west coast",1858,2
88,Congo River,138,Guanimar,1858,1
175,Loango,190,Mariel,1858,1
88,Congo River,270,Sagua,1858,1
204,Mozambique,77,Cardenas,1859,2
3,Ambriz,77,Cardenas,1859,1
332,Whydah,97,"Cuba, west coast",1859,1
204,Mozambique,147,Ile de France,1859,1
88,Congo River,270,Sagua,1859,1
88,Congo River,318,Trinidad de Cuba,1859,1
88,Congo River,18,Bahia Honda,1860,1
332,Whydah,77,Cardenas,1860,1
88,Congo River,77,Cardenas,1860,2
332,Whydah,185,"Magari, Manzanillo",1860,1
87,Congo North,195,Matanzas,1860,1
332,Whydah,197,Mobile,1860,1
57,Cabinda,253,Puerto Padre,1860,1
88,Congo River,253,Puerto Padre,1860,1
88,Congo River,77,Cardenas,1861,1
88,Congo River,96,"Cuba, south coast",1861,1
88,Congo River,185,"Magari, Manzanillo",1861,1
186,Malembo,270,Sagua,1861,1
88,Congo River,270,Sagua,1861,1
88,Congo River,22,Banes,1862,1
332,Whydah,154,Isla de Pinas,1862,1
